form	lemma	xpostag	freq	corpus_size	lemma_freq	lfpm10	llfpm10	form_length	form_syl_count	lemma_length	lemma_syl_count	hunspell	vowels	suffix	suffix_vowel	suffix_initial
rockertől	rocker	[/N][Abl]	42	8570080167	20440	-1.3097355940600577	1.3774960070047173	9	3	6	2	FALSE	oe	től	front	C
rockernél	rocker	[/N][Ade]	32	8570080167	20440	-1.427834906138052	1.3774960070047173	9	3	6	2	FALSE	oe	nél	front	C
rockerhez	rocker	[/N][All]	80	8570080167	20440	-1.0298948974660145	1.3774960070047173	9	3	6	2	FALSE	oe	hez	front	C
rockernak	rocker	[/N][Dat]	7	8570080167	20440	-2.087886844443701	1.3774960070047173	9	3	6	2	FALSE	oe	nak	back	C
rockernek	rocker	[/N][Dat]	886	8570080167	20440	0.01444883742909295	1.3774960070047173	9	3	6	2	FALSE	oe	nek	front	C
rockerről	rocker	[/N][Del]	43	8570080167	20440	-1.2995164288783714	1.3774960070047173	9	3	6	2	FALSE	oe	ről	front	C
rockerból	rocker	[/N][Ela]	1	8570080167	20440	-2.932984884457958	1.3774960070047173	9	3	6	2	FALSE	oe	ból	back	C
rockerből	rocker	[/N][Ela]	59	8570080167	20440	-1.1621328728158136	1.3774960070047173	9	3	6	2	FALSE	oe	ből	front	C
rockerba	rocker	[/N][Ill]	1	8570080167	20440	-2.932984884457958	1.3774960070047173	8	3	6	2	FALSE	oe	ba	back	C
rockerbe	rocker	[/N][Ill]	19	8570080167	20440	-1.654231283505129	1.3774960070047173	8	3	6	2	FALSE	oe	be	front	C
rockerben	rocker	[/N][Ine]	13	8570080167	20440	-1.819041532151121	1.3774960070047173	9	3	6	2	FALSE	oe	ben	front	C
rockerral	rocker	[/N][Ins]	1	8570080167	20440	-2.932984884457958	1.3774960070047173	9	3	6	2	FALSE	oe	val	back	C
rockerrel	rocker	[/N][Ins]	107	8570080167	20440	-0.9036011067727482	1.3774960070047173	9	3	6	2	FALSE	oe	vel	front	C
rockerjei	rocker	[/N][Pl.Poss.3Sg][Nom]	7	8570080167	20440	-2.087886844443701	1.3774960070047173	9	4	6	2	FALSE	oe	jei	front	C
rockerok	rocker	[/N][Pl][Nom]	1	8570080167	20440	-2.932984884457958	1.3774960070047173	8	3	6	2	FALSE	oe	ok	back	V
rockerek	rocker	[/N][Pl][Nom]	4881	8570080167	20440	0.7555239231985634	1.3774960070047173	8	3	6	2	FALSE	oe	ek	front	V
rockerünk	rocker	[/N][Poss.1Pl][Nom]	10	8570080167	20440	-1.9329848844579576	1.3774960070047173	9	3	6	2	FALSE	oe	ünk	front	V
rockerem	rocker	[/N][Poss.1Sg][Nom]	1	8570080167	20440	-2.932984884457958	1.3774960070047173	8	3	6	2	FALSE	oe	em	front	V
rockered	rocker	[/N][Poss.2Sg][Nom]	4	8570080167	20440	-2.3309248931299953	1.3774960070047173	8	3	6	2	FALSE	oe	ed	front	V
rockerre	rocker	[/N][Subl]	46	8570080167	20440	-1.2702270527763837	1.3774960070047173	8	3	6	2	FALSE	oe	re	front	C
rockeren	rocker	[/N][Supe]	17	8570080167	20440	-1.702535963079684	1.3774960070047173	8	3	6	2	FALSE	oe	en	front	V
rockerrá	rocker	[/N][Transl]	1	8570080167	20440	-2.932984884457958	1.3774960070047173	8	3	6	2	FALSE	oe	vá	back	C
rockerré	rocker	[/N][Transl]	62	8570080167	20440	-1.140593194959704	1.3774960070047173	8	3	6	2	FALSE	oe	vé	front	C
rollertől	roller	[/N][Abl]	40	8570080167	22986	-1.3309248931299955	1.4284785179087636	9	3	6	2	TRUE	oe	től	front	C
rollernál	roller	[/N][Ade]	1	8570080167	22986	-2.932984884457958	1.4284785179087636	9	3	6	2	TRUE	oe	nál	back	C
rollernél	roller	[/N][Ade]	46	8570080167	22986	-1.2702270527763837	1.4284785179087636	9	3	6	2	TRUE	oe	nél	front	C
rollerhoz	roller	[/N][All]	3	8570080167	22986	-2.455863629738295	1.4284785179087636	9	3	6	2	TRUE	oe	hoz	back	C
rollerhez	roller	[/N][All]	204	8570080167	22986	-0.623354717032059	1.4284785179087636	9	3	6	2	TRUE	oe	hez	front	C
rollernak	roller	[/N][Dat]	9	8570080167	22986	-1.978742375018633	1.4284785179087636	9	3	6	2	TRUE	oe	nak	back	C
rollernek	roller	[/N][Dat]	201	8570080167	22986	-0.629788827037469	1.4284785179087636	9	3	6	2	TRUE	oe	nek	front	C
rollerről	roller	[/N][Del]	90	8570080167	22986	-0.9787423750186328	1.4284785179087636	9	3	6	2	TRUE	oe	ről	front	C
rollerból	roller	[/N][Ela]	5	8570080167	22986	-2.234014880121939	1.4284785179087636	9	3	6	2	TRUE	oe	ból	back	C
rollerből	roller	[/N][Ela]	42	8570080167	22986	-1.3097355940600577	1.4284785179087636	9	3	6	2	TRUE	oe	ből	front	C
rollerba	roller	[/N][Ill]	2	8570080167	22986	-2.6319548887939765	1.4284785179087636	8	3	6	2	TRUE	oe	ba	back	C
rollerbe	roller	[/N][Ill]	44	8570080167	22986	-1.2895322079717704	1.4284785179087636	8	3	6	2	TRUE	oe	be	front	C
rollerban	roller	[/N][Ine]	3	8570080167	22986	-2.455863629738295	1.4284785179087636	9	3	6	2	TRUE	oe	ban	back	C
rollerben	roller	[/N][Ine]	52	8570080167	22986	-1.2169815408231586	1.4284785179087636	9	3	6	2	TRUE	oe	ben	front	C
rollerral	roller	[/N][Ins]	249	8570080167	22986	-0.5367855373622215	1.4284785179087636	9	3	6	2	TRUE	oe	val	back	C
rollerrel	roller	[/N][Ins]	1993	8570080167	22986	0.3665224142425298	1.4284785179087636	9	3	6	2	TRUE	oe	vel	front	C
rollereink	roller	[/N][Pl.Poss.1Pl][Nom]	24	8570080167	22986	-1.552773642746352	1.4284785179087636	10	4	6	2	TRUE	oe	eink	front	V
rollerjai	roller	[/N][Pl.Poss.3Sg][Nom]	1	8570080167	22986	-2.932984884457958	1.4284785179087636	9	4	6	2	TRUE	oe	jai	back	C
rollerjei	roller	[/N][Pl.Poss.3Sg][Nom]	6	8570080167	22986	-2.1548336340743144	1.4284785179087636	9	4	6	2	TRUE	oe	jei	front	C
rollerok	roller	[/N][Pl][Nom]	16	8570080167	22986	-1.728864901802033	1.4284785179087636	8	3	6	2	TRUE	oe	ok	back	V
rollerek	roller	[/N][Pl][Nom]	1807	8570080167	22986	0.323973268102974	1.4284785179087636	8	3	6	2	TRUE	oe	ek	front	V
rollerunk	roller	[/N][Poss.1Pl][Nom]	2	8570080167	22986	-2.6319548887939765	1.4284785179087636	9	3	6	2	TRUE	oe	unk	back	V
rollerünk	roller	[/N][Poss.1Pl][Nom]	58	8570080167	22986	-1.169556890895021	1.4284785179087636	9	3	6	2	TRUE	oe	ünk	front	V
rollerom	roller	[/N][Poss.1Sg][Nom]	11	8570080167	22986	-1.8915921992997329	1.4284785179087636	8	3	6	2	TRUE	oe	om	back	V
rollerem	roller	[/N][Poss.1Sg][Nom]	1	8570080167	22986	-2.932984884457958	1.4284785179087636	8	3	6	2	TRUE	oe	em	front	V
rolleretek	roller	[/N][Poss.2Pl][Nom]	1	8570080167	22986	-2.932984884457958	1.4284785179087636	10	4	6	2	TRUE	oe	etek	front	V
rollerod	roller	[/N][Poss.2Sg][Nom]	1	8570080167	22986	-2.932984884457958	1.4284785179087636	8	3	6	2	TRUE	oe	od	back	V
rollered	roller	[/N][Poss.2Sg][Nom]	54	8570080167	22986	-1.2005911246349894	1.4284785179087636	8	3	6	2	TRUE	oe	ed	front	V
rollerjuk	roller	[/N][Poss.3Pl][Nom]	1	8570080167	22986	-2.932984884457958	1.4284785179087636	9	3	6	2	TRUE	oe	juk	back	C
rollerük	roller	[/N][Poss.3Pl][Nom]	13	8570080167	22986	-1.819041532151121	1.4284785179087636	8	3	6	2	TRUE	oe	ük	front	V
rollerja	roller	[/N][Poss.3Sg][Nom]	13	8570080167	22986	-1.819041532151121	1.4284785179087636	8	3	6	2	TRUE	oe	ja	back	C
rollerje	roller	[/N][Poss.3Sg][Nom]	34	8570080167	22986	-1.4015059674157029	1.4284785179087636	8	3	6	2	TRUE	oe	je	front	C
rollerra	roller	[/N][Subl]	23	8570080167	22986	-1.571257048440365	1.4284785179087636	8	3	6	2	TRUE	oe	ra	back	C
rollerre	roller	[/N][Subl]	380	8570080167	22986	-0.3532012878411476	1.4284785179087636	8	3	6	2	TRUE	oe	re	front	C
rolleron	roller	[/N][Supe]	29	8570080167	22986	-1.4705868865590015	1.4284785179087636	8	3	6	2	TRUE	oe	on	back	V
rolleren	roller	[/N][Supe]	521	8570080167	22986	-0.21614716115843335	1.4284785179087636	8	3	6	2	TRUE	oe	en	front	V
rollerré	roller	[/N][Transl]	20	8570080167	22986	-1.6319548887939763	1.4284785179087636	8	3	6	2	TRUE	oe	vé	front	C
rollerenként	roller	[/N][_Distr:nként/Adv]	1	8570080167	22986	-2.932984884457958	1.4284785179087636	12	4	6	2	TRUE	oe	enként	front	V
rompernek	romper	[/N][Dat]	1	8570080167	185	-2.932984884457958	-0.6658131560549441	9	3	6	2	FALSE	oe	nek	front	C
romperben	romper	[/N][Ine]	2	8570080167	185	-2.6319548887939765	-0.6658131560549441	9	3	6	2	FALSE	oe	ben	front	C
romperrel	romper	[/N][Ins]	10	8570080167	185	-1.9329848844579576	-0.6658131560549441	9	3	6	2	FALSE	oe	vel	front	C
romperek	romper	[/N][Pl][Nom]	11	8570080167	185	-1.8915921992997329	-0.6658131560549441	8	3	6	2	FALSE	oe	ek	front	V
rompere	romper	[/N][Poss.3Sg][Nom]	5	8570080167	185	-2.234014880121939	-0.6658131560549441	7	3	6	2	FALSE	oe	e	front	V
romperre	romper	[/N][Subl]	1	8570080167	185	-2.932984884457958	-0.6658131560549441	8	3	6	2	FALSE	oe	re	front	C
romperen	romper	[/N][Supe]	2	8570080167	185	-2.6319548887939765	-0.6658131560549441	8	3	6	2	FALSE	oe	en	front	V
rubeltől	rubel	[/N][Abl]	33	8570080167	19855	-1.4144709445800705	1.3648850069419438	8	3	5	2	TRUE	ue	től	front	C
rubelnál	rubel	[/N][Ade]	3	8570080167	19855	-2.455863629738295	1.3648850069419438	8	3	5	2	TRUE	ue	nál	back	C
rubelnél	rubel	[/N][Ade]	112	8570080167	19855	-0.8837668617877762	1.3648850069419438	8	3	5	2	TRUE	ue	nél	front	C
rubelhoz	rubel	[/N][All]	6	8570080167	19855	-2.1548336340743144	1.3648850069419438	8	3	5	2	TRUE	ue	hoz	back	C
rubelhez	rubel	[/N][All]	66	8570080167	19855	-1.1134409489160892	1.3648850069419438	8	3	5	2	TRUE	ue	hez	front	C
rubelnak	rubel	[/N][Dat]	2	8570080167	19855	-2.6319548887939765	1.3648850069419438	8	3	5	2	TRUE	ue	nak	back	C
rubelnek	rubel	[/N][Dat]	130	8570080167	19855	-0.8190415321511211	1.3648850069419438	8	3	5	2	TRUE	ue	nek	front	C
rubelról	rubel	[/N][Del]	5	8570080167	19855	-2.234014880121939	1.3648850069419438	8	3	5	2	TRUE	ue	ról	back	C
rubelről	rubel	[/N][Del]	111	8570080167	19855	-0.8876619056713004	1.3648850069419438	8	3	5	2	TRUE	ue	ről	front	C
rubelból	rubel	[/N][Ela]	12	8570080167	19855	-1.853803638410333	1.3648850069419438	8	3	5	2	TRUE	ue	ból	back	C
rubelből	rubel	[/N][Ela]	156	8570080167	19855	-0.7398602861034962	1.3648850069419438	8	3	5	2	TRUE	ue	ből	front	C
rubelba	rubel	[/N][Ill]	18	8570080167	19855	-1.6777123793546518	1.3648850069419438	7	3	5	2	TRUE	ue	ba	back	C
rubelbe	rubel	[/N][Ill]	497	8570080167	19855	-0.23662849572462577	1.3648850069419438	7	3	5	2	TRUE	ue	be	front	C
rubelban	rubel	[/N][Ine]	33	8570080167	19855	-1.4144709445800705	1.3648850069419438	8	3	5	2	TRUE	ue	ban	back	C
rubelben	rubel	[/N][Ine]	946	8570080167	19855	0.0429062519438349	1.3648850069419438	8	3	5	2	TRUE	ue	ben	front	C
rubellal	rubel	[/N][Ins]	13	8570080167	19855	-1.819041532151121	1.3648850069419438	8	3	5	2	TRUE	ue	val	back	C
rubellel	rubel	[/N][Ins]	614	8570080167	19855	-0.14481651331679016	1.3648850069419438	8	3	5	2	TRUE	ue	vel	front	C
rubeljeik	rubel	[/N][Pl.Poss.3Pl][Nom]	1	8570080167	19855	-2.932984884457958	1.3648850069419438	9	4	5	2	TRUE	ue	jeik	front	C
rubelei	rubel	[/N][Pl.Poss.3Sg][Nom]	1	8570080167	19855	-2.932984884457958	1.3648850069419438	7	4	5	2	TRUE	ue	ei	front	V
rubelek	rubel	[/N][Pl][Nom]	79	8570080167	19855	-1.0353577931675164	1.3648850069419438	7	3	5	2	TRUE	ue	ek	front	V
rubelunk	rubel	[/N][Poss.1Pl][Nom]	1	8570080167	19855	-2.932984884457958	1.3648850069419438	8	3	5	2	TRUE	ue	unk	back	V
rubelünk	rubel	[/N][Poss.1Pl][Nom]	15	8570080167	19855	-1.756893625402277	1.3648850069419438	8	3	5	2	TRUE	ue	ünk	front	V
rubelem	rubel	[/N][Poss.1Sg][Nom]	39	8570080167	19855	-1.3419202774314587	1.3648850069419438	7	3	5	2	TRUE	ue	em	front	V
rubeled	rubel	[/N][Poss.2Sg][Nom]	10	8570080167	19855	-1.9329848844579576	1.3648850069419438	7	3	5	2	TRUE	ue	ed	front	V
rubeljük	rubel	[/N][Poss.3Pl][Nom]	4	8570080167	19855	-2.3309248931299953	1.3648850069419438	8	3	5	2	TRUE	ue	jük	front	C
rubelja	rubel	[/N][Poss.3Sg][Nom]	5	8570080167	19855	-2.234014880121939	1.3648850069419438	7	3	5	2	TRUE	ue	ja	back	C
rubelje	rubel	[/N][Poss.3Sg][Nom]	37	8570080167	19855	-1.3647831603909628	1.3648850069419438	7	3	5	2	TRUE	ue	je	front	C
rubelra	rubel	[/N][Subl]	20	8570080167	19855	-1.6319548887939763	1.3648850069419438	7	3	5	2	TRUE	ue	ra	back	C
rubelre	rubel	[/N][Subl]	937	8570080167	19855	0.03875470642982044	1.3648850069419438	7	3	5	2	TRUE	ue	re	front	C
rubelen	rubel	[/N][Supe]	106	8570080167	19855	-0.9076790191931876	1.3648850069419438	7	3	5	2	TRUE	ue	en	front	V
rubellá	rubel	[/N][Transl]	1	8570080167	19855	-2.932984884457958	1.3648850069419438	7	3	5	2	TRUE	ue	vá	back	C
rubellé	rubel	[/N][Transl]	6	8570080167	19855	-2.1548336340743144	1.3648850069419438	7	3	5	2	TRUE	ue	vé	front	C
rubelenként	rubel	[/N][_Distr:nként/Adv]	6	8570080167	19855	-2.1548336340743144	1.3648850069419438	11	4	5	2	TRUE	ue	enként	front	V
rulettől	rulett	[/N][Abl]	16	8570080167	8587	-1.728864901802033	1.0008565784407637	8	3	6	2	TRUE	ue	től	front	C
rulettot	rulett	[/N][Acc]	5	8570080167	8587	-2.234014880121939	1.0008565784407637	8	3	6	2	TRUE	ue	ot	back	V
rulettet	rulett	[/N][Acc]	1140	8570080167	8587	0.12391996687851475	1.0008565784407637	8	3	6	2	TRUE	ue	et	front	V
rulettnél	rulett	[/N][Ade]	82	8570080167	8587	-1.019171032074241	1.0008565784407637	9	3	6	2	TRUE	ue	nél	front	C
ruletthoz	rulett	[/N][All]	3	8570080167	8587	-2.455863629738295	1.0008565784407637	9	3	6	2	TRUE	ue	hoz	back	C
ruletthez	rulett	[/N][All]	168	8570080167	8587	-0.707675602732095	1.0008565784407637	9	3	6	2	TRUE	ue	hez	front	C
rulettnak	rulett	[/N][Dat]	2	8570080167	8587	-2.6319548887939765	1.0008565784407637	9	3	6	2	TRUE	ue	nak	back	C
rulettnek	rulett	[/N][Dat]	95	8570080167	8587	-0.95526127916911	1.0008565784407637	9	3	6	2	TRUE	ue	nek	front	C
rulettról	rulett	[/N][Del]	1	8570080167	8587	-2.932984884457958	1.0008565784407637	9	3	6	2	TRUE	ue	ról	back	C
rulettről	rulett	[/N][Del]	66	8570080167	8587	-1.1134409489160892	1.0008565784407637	9	3	6	2	TRUE	ue	ről	front	C
rulettből	rulett	[/N][Ela]	21	8570080167	8587	-1.6107655897240385	1.0008565784407637	9	3	6	2	TRUE	ue	ből	front	C
rulettbe	rulett	[/N][Ill]	28	8570080167	8587	-1.4858268531157386	1.0008565784407637	8	3	6	2	TRUE	ue	be	front	C
rulettban	rulett	[/N][Ine]	10	8570080167	8587	-1.9329848844579576	1.0008565784407637	9	3	6	2	TRUE	ue	ban	back	C
rulettben	rulett	[/N][Ine]	345	8570080167	8587	-0.3951657893846837	1.0008565784407637	9	3	6	2	TRUE	ue	ben	front	C
rulettal	rulett	[/N][Ins]	4	8570080167	8587	-2.3309248931299953	1.0008565784407637	8	3	6	2	TRUE	ue	val	back	C
rulettel	rulett	[/N][Ins]	197	8570080167	8587	-0.6385186582963649	1.0008565784407637	8	3	6	2	TRUE	ue	vel	front	C
rulettjei	rulett	[/N][Pl.Poss.3Sg][Nom]	3	8570080167	8587	-2.455863629738295	1.0008565784407637	9	4	6	2	TRUE	ue	jei	front	C
rulettek	rulett	[/N][Pl][Nom]	16	8570080167	8587	-1.728864901802033	1.0008565784407637	8	3	6	2	TRUE	ue	ek	front	V
rulettünk	rulett	[/N][Poss.1Pl][Nom]	14	8570080167	8587	-1.7868568487797198	1.0008565784407637	9	3	6	2	TRUE	ue	ünk	front	V
rulettem	rulett	[/N][Poss.1Sg][Nom]	2	8570080167	8587	-2.6319548887939765	1.0008565784407637	8	3	6	2	TRUE	ue	em	front	V
rulettjük	rulett	[/N][Poss.3Pl][Nom]	1	8570080167	8587	-2.932984884457958	1.0008565784407637	9	3	6	2	TRUE	ue	jük	front	C
rulettje	rulett	[/N][Poss.3Sg][Nom]	32	8570080167	8587	-1.427834906138052	1.0008565784407637	8	3	6	2	TRUE	ue	je	front	C
rulettra	rulett	[/N][Subl]	15	8570080167	8587	-1.756893625402277	1.0008565784407637	8	3	6	2	TRUE	ue	ra	back	C
rulettre	rulett	[/N][Subl]	200	8570080167	8587	-0.6319548887939767	1.0008565784407637	8	3	6	2	TRUE	ue	re	front	C
ruletten	rulett	[/N][Supe]	596	8570080167	8587	-0.15773862471772138	1.0008565784407637	8	3	6	2	TRUE	ue	en	front	V
ruletté	rulett	[/N][Transl]	24	8570080167	8587	-1.552773642746352	1.0008565784407637	7	3	6	2	TRUE	ue	vé	front	C
ráccserje	ráccser	[/N][Poss.3Sg][Nom]	1	8570080167	1	-2.932984884457958	-2.932984884457958	9	3	7	2	FALSE	áe	je	front	C
sahebnek	saheb	[/N][Dat]	2	8570080167	27	-2.6319548887939765	-1.5016211202989704	8	3	5	2	FALSE	ae	nek	front	C
saktertől	sakter	[/N][Abl]	3	8570080167	814	-2.455863629738295	-0.02236047956875661	9	3	6	2	TRUE	ae	től	front	C
sakternál	sakter	[/N][Ade]	5	8570080167	814	-2.234014880121939	-0.02236047956875661	9	3	6	2	TRUE	ae	nál	back	C
sakternél	sakter	[/N][Ade]	2	8570080167	814	-2.6319548887939765	-0.02236047956875661	9	3	6	2	TRUE	ae	nél	front	C
sakterhoz	sakter	[/N][All]	3	8570080167	814	-2.455863629738295	-0.02236047956875661	9	3	6	2	TRUE	ae	hoz	back	C
sakterhez	sakter	[/N][All]	5	8570080167	814	-2.234014880121939	-0.02236047956875661	9	3	6	2	TRUE	ae	hez	front	C
sakternak	sakter	[/N][Dat]	9	8570080167	814	-1.978742375018633	-0.02236047956875661	9	3	6	2	TRUE	ae	nak	back	C
sakternek	sakter	[/N][Dat]	17	8570080167	814	-1.702535963079684	-0.02236047956875661	9	3	6	2	TRUE	ae	nek	front	C
sakterről	sakter	[/N][Del]	1	8570080167	814	-2.932984884457958	-0.02236047956875661	9	3	6	2	TRUE	ae	ről	front	C
sakterral	sakter	[/N][Ins]	6	8570080167	814	-2.1548336340743144	-0.02236047956875661	9	3	6	2	TRUE	ae	val	back	C
sakterrel	sakter	[/N][Ins]	5	8570080167	814	-2.234014880121939	-0.02236047956875661	9	3	6	2	TRUE	ae	vel	front	C
sakterei	sakter	[/N][Pl.Poss.3Sg][Nom]	3	8570080167	814	-2.455863629738295	-0.02236047956875661	8	4	6	2	TRUE	ae	ei	front	V
sakterok	sakter	[/N][Pl][Nom]	20	8570080167	814	-1.6319548887939763	-0.02236047956875661	8	3	6	2	TRUE	ae	ok	back	V
sakterek	sakter	[/N][Pl][Nom]	181	8570080167	814	-0.6753063095887734	-0.02236047956875661	8	3	6	2	TRUE	ae	ek	front	V
sakterunk	sakter	[/N][Poss.1Pl][Nom]	1	8570080167	814	-2.932984884457958	-0.02236047956875661	9	3	6	2	TRUE	ae	unk	back	V
sakterjuk	sakter	[/N][Poss.3Pl][Nom]	2	8570080167	814	-2.6319548887939765	-0.02236047956875661	9	3	6	2	TRUE	ae	juk	back	C
saktere	sakter	[/N][Poss.3Sg][Nom]	2	8570080167	814	-2.6319548887939765	-0.02236047956875661	7	3	6	2	TRUE	ae	e	front	V
sakterre	sakter	[/N][Subl]	3	8570080167	814	-2.455863629738295	-0.02236047956875661	8	3	6	2	TRUE	ae	re	front	C
sakteren	sakter	[/N][Supe]	2	8570080167	814	-2.6319548887939765	-0.02236047956875661	8	3	6	2	TRUE	ae	en	front	V
sakterré	sakter	[/N][Transl]	2	8570080167	814	-2.6319548887939765	-0.02236047956875661	8	3	6	2	TRUE	ae	vé	front	C
sallertól	saller	[/N][Abl]	2	8570080167	7312	-2.6319548887939765	0.9310512982678172	9	3	6	2	FALSE	ae	tól	back	C
sallertől	saller	[/N][Abl]	26	8570080167	7312	-1.5180115364871398	0.9310512982678172	9	3	6	2	FALSE	ae	től	front	C
sallernél	saller	[/N][Ade]	1	8570080167	7312	-2.932984884457958	0.9310512982678172	9	3	6	2	FALSE	ae	nél	front	C
sallerhoz	saller	[/N][All]	1	8570080167	7312	-2.932984884457958	0.9310512982678172	9	3	6	2	FALSE	ae	hoz	back	C
sallerhez	saller	[/N][All]	5	8570080167	7312	-2.234014880121939	0.9310512982678172	9	3	6	2	FALSE	ae	hez	front	C
sallernak	saller	[/N][Dat]	7	8570080167	7312	-2.087886844443701	0.9310512982678172	9	3	6	2	FALSE	ae	nak	back	C
sallernek	saller	[/N][Dat]	19	8570080167	7312	-1.654231283505129	0.9310512982678172	9	3	6	2	FALSE	ae	nek	front	C
sallerről	saller	[/N][Del]	15	8570080167	7312	-1.756893625402277	0.9310512982678172	9	3	6	2	FALSE	ae	ről	front	C
sallerból	saller	[/N][Ela]	7	8570080167	7312	-2.087886844443701	0.9310512982678172	9	3	6	2	FALSE	ae	ból	back	C
sallerből	saller	[/N][Ela]	3	8570080167	7312	-2.455863629738295	0.9310512982678172	9	3	6	2	FALSE	ae	ből	front	C
sallerba	saller	[/N][Ill]	13	8570080167	7312	-1.819041532151121	0.9310512982678172	8	3	6	2	FALSE	ae	ba	back	C
sallerbe	saller	[/N][Ill]	18	8570080167	7312	-1.6777123793546518	0.9310512982678172	8	3	6	2	FALSE	ae	be	front	C
sallerban	saller	[/N][Ine]	4	8570080167	7312	-2.3309248931299953	0.9310512982678172	9	3	6	2	FALSE	ae	ban	back	C
sallerben	saller	[/N][Ine]	3	8570080167	7312	-2.455863629738295	0.9310512982678172	9	3	6	2	FALSE	ae	ben	front	C
sallerral	saller	[/N][Ins]	48	8570080167	7312	-1.2517436470823706	0.9310512982678172	9	3	6	2	FALSE	ae	val	back	C
sallerrel	saller	[/N][Ins]	46	8570080167	7312	-1.2702270527763837	0.9310512982678172	9	3	6	2	FALSE	ae	vel	front	C
sallerjai	saller	[/N][Pl.Poss.3Sg][Nom]	1	8570080167	7312	-2.932984884457958	0.9310512982678172	9	4	6	2	FALSE	ae	jai	back	C
sallerei	saller	[/N][Pl.Poss.3Sg][Nom]	3	8570080167	7312	-2.455863629738295	0.9310512982678172	8	4	6	2	FALSE	ae	ei	front	V
sallerek	saller	[/N][Pl][Nom]	3801	8570080167	7312	0.646912985145146	0.9310512982678172	8	3	6	2	FALSE	ae	ek	front	V
sallerünk	saller	[/N][Poss.1Pl][Nom]	1	8570080167	7312	-2.932984884457958	0.9310512982678172	9	3	6	2	FALSE	ae	ünk	front	V
sallerja	saller	[/N][Poss.3Sg][Nom]	6	8570080167	7312	-2.1548336340743144	0.9310512982678172	8	3	6	2	FALSE	ae	ja	back	C
sallere	saller	[/N][Poss.3Sg][Nom]	7	8570080167	7312	-2.087886844443701	0.9310512982678172	7	3	6	2	FALSE	ae	e	front	V
sallerra	saller	[/N][Subl]	7	8570080167	7312	-2.087886844443701	0.9310512982678172	8	3	6	2	FALSE	ae	ra	back	C
sallerre	saller	[/N][Subl]	18	8570080167	7312	-1.6777123793546518	0.9310512982678172	8	3	6	2	FALSE	ae	re	front	C
salleren	saller	[/N][Supe]	3	8570080167	7312	-2.455863629738295	0.9310512982678172	8	3	6	2	FALSE	ae	en	front	V
samesztől	samesz	[/N][Abl]	6	8570080167	2511	-2.1548336340743144	0.4668618282549646	9	3	6	2	TRUE	ae	től	front	C
samesznál	samesz	[/N][Ade]	1	8570080167	2511	-2.932984884457958	0.4668618282549646	9	3	6	2	TRUE	ae	nál	back	C
samesznél	samesz	[/N][Ade]	1	8570080167	2511	-2.932984884457958	0.4668618282549646	9	3	6	2	TRUE	ae	nél	front	C
sameszhez	samesz	[/N][All]	4	8570080167	2511	-2.3309248931299953	0.4668618282549646	9	3	6	2	TRUE	ae	hez	front	C
samesznak	samesz	[/N][Dat]	26	8570080167	2511	-1.5180115364871398	0.4668618282549646	9	3	6	2	TRUE	ae	nak	back	C
samesznek	samesz	[/N][Dat]	18	8570080167	2511	-1.6777123793546518	0.4668618282549646	9	3	6	2	TRUE	ae	nek	front	C
sameszről	samesz	[/N][Del]	1	8570080167	2511	-2.932984884457958	0.4668618282549646	9	3	6	2	TRUE	ae	ről	front	C
sameszból	samesz	[/N][Ela]	1	8570080167	2511	-2.932984884457958	0.4668618282549646	9	3	6	2	TRUE	ae	ból	back	C
sameszből	samesz	[/N][Ela]	1	8570080167	2511	-2.932984884457958	0.4668618282549646	9	3	6	2	TRUE	ae	ből	front	C
sameszeink	samesz	[/N][Pl.Poss.1Pl][Nom]	1	8570080167	2511	-2.932984884457958	0.4668618282549646	10	4	6	2	TRUE	ae	eink	front	V
sameszaik	samesz	[/N][Pl.Poss.3Pl][Nom]	29	8570080167	2511	-1.4705868865590015	0.4668618282549646	9	4	6	2	TRUE	ae	aik	back	V
sameszeik	samesz	[/N][Pl.Poss.3Pl][Nom]	12	8570080167	2511	-1.853803638410333	0.4668618282549646	9	4	6	2	TRUE	ae	eik	front	V
sameszai	samesz	[/N][Pl.Poss.3Sg][Nom]	141	8570080167	2511	-0.783765771802578	0.4668618282549646	8	4	6	2	TRUE	ae	ai	back	V
sameszei	samesz	[/N][Pl.Poss.3Sg][Nom]	58	8570080167	2511	-1.169556890895021	0.4668618282549646	8	4	6	2	TRUE	ae	ei	front	V
sameszok	samesz	[/N][Pl][Nom]	80	8570080167	2511	-1.0298948974660145	0.4668618282549646	8	3	6	2	TRUE	ae	ok	back	V
sameszek	samesz	[/N][Pl][Nom]	33	8570080167	2511	-1.4144709445800705	0.4668618282549646	8	3	6	2	TRUE	ae	ek	front	V
sameszunk	samesz	[/N][Poss.1Pl][Nom]	2	8570080167	2511	-2.6319548887939765	0.4668618282549646	9	3	6	2	TRUE	ae	unk	back	V
sameszünk	samesz	[/N][Poss.1Pl][Nom]	2	8570080167	2511	-2.6319548887939765	0.4668618282549646	9	3	6	2	TRUE	ae	ünk	front	V
sameszom	samesz	[/N][Poss.1Sg][Nom]	5	8570080167	2511	-2.234014880121939	0.4668618282549646	8	3	6	2	TRUE	ae	om	back	V
